Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90_Playing,Gls,G.A,G_minus_PK,PK,PKatt,xAG_Expected,npxG.xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G.A_Per,G_minus_PK_Per,G.A_minus_PK_Per,xG_Per,xAG_Per,xG.xAG_Per,npxG_Per,npxG.xAG_Per,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xAG,xA_Expected,A_minus_xAG_Expected,KP,Final_Third,PPA,CrsPA,PrgP,Touches_Touches,Def.Pen_Touches,Def.3rd_Touches,Mid.3rd_Touches,Att.3rd_Touches,Att.Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np.G_minus_xG_Expected,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,X2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Career_Injuries_Duration,Career_Games_Missed,Weekly_Wages_Pounds,Annual_Wages_Pounds,Row_Number
2024,Milan,Serie A,Tijjani Reijnders,NED,MF,25.0,1998.0,31.3,3,6,3,0,0,3.7,7.0,88.0,204.0,90.0,0.1,0.1,0.19,0.1,0.19,0.1,0.12,0.22,0.1,0.22,1575.0,1746.0,90.2,24974.0,6527.0,773.0,822.0,94.0,664.0,708.0,93.8,92.0,129.0,71.3,3.7,4.1,-0.7,50.0,168.0,37.0,6.0,204.0,2022.0,54.0,323.0,1181.0,533.0,62.0,2022.0,55.0,35.0,63.6,17.0,30.9,1367.0,9122.0,4195.0,88.0,81.0,18.0,40.0,38.0,1571.0,90.0,36,2820,78,82.5,31.3,33,82.0,21,3,36.0,1,1.97,67,38,29,0.93,1.23,56.6,36.6,20.0,0.64,0.51,3,44,9,20.5,1.4,0.29,0.07,0.33,20.1,0.0,0,0,0.07,-0.2,-0.2,132.0,4.21,102.0,11.0,11.0,4.0,1.0,3.0,18.0,0.57,16.0,0.0,2.0,0.0,0.0,0.0,0,21,20,1,39,18,25,0.0,0.0,0,136.0,8.0,18.0,30.8,1746.0,1669.0,73.0,33.0,7.0,2.0,39,14.0,23.0,11.0,7.0,0.0,1575.0,4.0,22.0,11.0,1.0,36079.0,1876100.0,1719
2024,Milan,Serie A,Luka Romero,ARG,"FW,MF",18.0,2004.0,1.0,0,0,0,0,0,0.0,0.1,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,33.0,39.0,84.6,434.0,58.0,20.0,22.0,90.9,11.0,13.0,84.6,0.0,0.0,,0.0,0.1,0.0,0.0,1.0,1.0,0.0,3.0,48.0,1.0,8.0,23.0,19.0,2.0,48.0,3.0,1.0,33.3,2.0,66.7,37.0,261.0,103.0,4.0,2.0,0.0,3.0,2.0,35.0,7.0,4,88,22,2.6,1.0,0,,0,4,22.0,17,1.0,0,2,-2,-2.05,-2.83,1.0,2.2,-1.2,-1.23,-1.83,0,1,0,0.0,1.02,0.0,0.0,,9.5,0.0,0,0,0.09,-0.1,-0.1,2.0,2.02,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0,2,0,0,0.0,0.0,0,5.0,1.0,1.0,50.0,39.0,37.0,2.0,0.0,0.0,0.0,2,1.0,1.0,1.0,0.0,0.0,33.0,0.0,1.0,12.0,2.0,17046.0,886414.0,1721
2024,Milan,Serie A,Filippo Terracciano,ITA,"DF,FW",20.0,2003.0,0.8,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,40.0,95.0,652.0,143.0,16.0,17.0,94.1,20.0,20.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,2.0,13.0,27.0,8.0,0.0,48.0,0.0,0.0,,0.0,,33.0,205.0,58.0,0.0,2.0,0.0,1.0,1.0,36.0,1.0,3,76,25,2.2,0.8,1,64.0,0,2,6.0,16,1.33,1,4,-3,-3.55,-4.36,1.5,1.6,-0.2,-0.22,-0.79,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,0,0,2,0.0,1.0,0,6.0,0.0,0.0,,40.0,39.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,14.0,2.0,2813.0,146301.0,1723
2024,Milan,Serie A,Malick Thiaw,GER,DF,21.0,2001.0,18.0,0,1,0,0,0,0.1,0.7,15.0,70.0,1.0,0.0,0.06,0.06,0.0,0.06,0.03,0.01,0.04,0.03,0.04,1084.0,1184.0,91.6,20626.0,6291.0,366.0,389.0,94.1,628.0,664.0,94.6,85.0,115.0,73.9,0.1,0.2,0.9,4.0,62.0,2.0,0.0,70.0,1347.0,107.0,608.0,698.0,45.0,11.0,1347.0,11.0,8.0,72.7,2.0,18.2,900.0,4823.0,2501.0,15.0,6.0,0.0,7.0,5.0,983.0,1.0,21,1619,77,47.3,18.0,19,84.0,15,2,10.0,3,1.81,31,24,7,0.39,-0.61,27.4,20.5,6.9,0.38,-0.31,0,5,1,20.0,0.28,0.06,0.0,0.0,12.7,0.0,0,0,0.12,-0.6,-0.6,19.0,1.06,16.0,0.0,0.0,3.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0,31,7,0,0,13,17,0.0,1.0,1,76.0,37.0,21.0,63.8,1184.0,1153.0,30.0,15.0,0.0,2.0,0,4.0,0.0,0.0,0.0,0.0,1084.0,1.0,7.0,41.0,9.0,17046.0,886414.0,1724
2024,Milan,Serie A,Fikayo Tomori,ENG,DF,25.0,1997.0,23.6,4,4,4,0,0,0.2,3.9,16.0,63.0,2.0,0.17,0.0,0.17,0.17,0.17,0.16,0.01,0.16,0.16,0.16,1541.0,1691.0,91.1,27326.0,9784.0,613.0,655.0,93.6,816.0,862.0,94.7,101.0,147.0,68.7,0.2,0.2,-0.2,4.0,39.0,1.0,1.0,63.0,1904.0,219.0,1015.0,845.0,49.0,17.0,1904.0,4.0,2.0,50.0,2.0,50.0,1168.0,5311.0,2898.0,16.0,13.0,1.0,5.0,0.0,1364.0,2.0,26,2121,82,62.0,23.6,24,86.0,19,2,28.0,1,2.04,51,27,24,1.02,0.81,43.1,27.1,16.0,0.68,0.35,4,17,7,41.2,0.72,0.3,0.24,0.57,9.9,0.0,0,0,0.22,0.3,0.3,12.0,0.51,10.0,0.0,0.0,2.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,1,26,9,1,3,26,24,0.0,1.0,0,105.0,29.0,26.0,52.7,1691.0,1584.0,105.0,34.0,0.0,3.0,3,11.0,0.0,0.0,0.0,0.0,1541.0,2.0,9.0,97.0,22.0,74309.0,3864078.0,1725
2024,Milan,Serie A,Chaka Traorè,CIV,FW,18.0,2004.0,0.2,1,1,1,0,0,0.0,0.1,2.0,0.0,2.0,4.5,0.0,4.5,4.5,4.5,0.35,0.0,0.35,0.35,0.35,9.0,11.0,81.8,121.0,19.0,5.0,5.0,100.0,4.0,5.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,6.0,6.0,1.0,16.0,0.0,0.0,,0.0,,9.0,57.0,44.0,2.0,1.0,1.0,0.0,1.0,10.0,2.0,2,20,10,0.6,0.2,0,,0,2,10.0,7,3.0,1,1,0,0.0,-0.71,0.1,0.1,-0.1,-0.3,-0.86,1,1,1,100.0,4.5,4.5,1.0,1.0,17.3,0.0,0,0,0.08,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,1.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,,,7613.0,395874.0,1726
2024,Milan,Serie A,Kevin Zeroli,ITA,MF,18.0,2005.0,0.3,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,33.3,52.0,23.0,0.0,1.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,4.0,4.0,2.0,0.0,10.0,0.0,0.0,,0.0,,5.0,26.0,18.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3,28,9,0.8,0.3,0,,0,3,9.0,11,2.33,0,0,0,0.0,-0.72,0.3,0.8,-0.5,-1.76,-2.32,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0.0,0.0,0,1.0,1.0,1.0,50.0,6.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,6785.0,352845.0,1727
2024,Monaco,Ligue 1,Maghnes Akliouche,FRA,"MF,FW",21.0,2002.0,17.9,7,11,7,0,0,3.5,8.9,46.0,93.0,135.0,0.39,0.22,0.61,0.39,0.61,0.3,0.19,0.49,0.3,0.49,645.0,833.0,77.4,9118.0,2859.0,380.0,444.0,85.6,196.0,246.0,79.7,32.0,69.0,46.4,3.5,3.4,0.5,38.0,64.0,38.0,3.0,93.0,1055.0,10.0,101.0,457.0,513.0,79.0,1055.0,52.0,27.0,51.9,22.0,42.3,815.0,4602.0,1866.0,46.0,45.0,14.0,41.0,40.0,756.0,135.0,28,1613,58,52.7,17.9,18,78.0,3,10,20.0,3,1.93,32,17,15,0.84,0.15,32.4,20.9,11.5,0.64,0.64,7,36,22,61.1,2.01,1.23,0.19,0.32,15.7,1.0,0,0,0.15,1.6,1.6,88.0,4.91,59.0,11.0,6.0,3.0,4.0,5.0,9.0,0.5,7.0,0.0,0.0,0.0,0.0,2.0,0,33,31,1,54,9,23,0.0,0.0,0,110.0,4.0,19.0,17.4,833.0,773.0,54.0,12.0,8.0,2.0,54,3.0,37.0,14.0,8.0,0.0,645.0,6.0,24.0,2.0,1.0,1986.0,103272.0,1728
2024,Monaco,Ligue 1,Folarin Balogun,USA,FW,22.0,2001.0,18.8,7,12,7,0,3,3.3,11.8,35.0,30.0,199.0,0.37,0.27,0.64,0.37,0.64,0.59,0.18,0.76,0.45,0.63,263.0,365.0,72.1,3304.0,588.0,150.0,187.0,80.2,73.0,98.0,74.5,5.0,16.0,31.3,3.3,1.9,1.7,26.0,20.0,11.0,0.0,30.0,620.0,5.0,30.0,248.0,345.0,140.0,617.0,41.0,11.0,26.8,28.0,68.3,501.0,2890.0,793.0,35.0,18.0,29.0,80.0,42.0,490.0,199.0,29,1692,58,55.3,18.8,19,77.0,5,10,23.0,0,2.0,37,26,11,0.59,-0.4,31.1,26.7,4.5,0.24,-0.23,7,63,26,41.3,3.35,1.38,0.11,0.27,14.0,0.0,0,3,0.14,-4.0,-1.5,61.0,3.24,40.0,0.0,6.0,10.0,5.0,0.0,8.0,0.43,4.0,0.0,2.0,1.0,1.0,0.0,0,31,35,14,7,3,4,1.0,0.0,0,48.0,8.0,33.0,19.5,365.0,333.0,25.0,1.0,3.0,1.0,7,0.0,0.0,0.0,0.0,0.0,263.0,7.0,15.0,20.0,4.0,95162.0,4948430.0,1729
2024,Monaco,Ligue 1,Eliesse Ben Seghir,MAR,"MF,FW",18.0,2005.0,4.8,2,3,2,0,0,0.5,1.3,26.0,21.0,56.0,0.42,0.21,0.63,0.42,0.63,0.17,0.1,0.27,0.17,0.27,174.0,215.0,80.9,2671.0,572.0,90.0,104.0,86.5,63.0,75.0,84.0,9.0,18.0,50.0,0.5,0.6,0.5,5.0,14.0,6.0,1.0,21.0,291.0,3.0,25.0,128.0,144.0,24.0,291.0,26.0,6.0,23.1,17.0,65.4,241.0,1567.0,682.0,26.0,19.0,6.0,8.0,8.0,237.0,56.0,13,428,33,14.0,4.8,4,67.0,0,9,18.0,3,1.92,11,2,9,1.89,1.31,6.9,4.9,2.0,0.43,0.1,2,14,4,28.6,2.94,0.84,0.14,0.5,19.8,1.0,0,0,0.06,1.2,1.2,20.0,4.21,12.0,0.0,2.0,1.0,5.0,0.0,5.0,1.05,2.0,0.0,1.0,0.0,2.0,0.0,0,6,19,1,13,2,6,1.0,0.0,0,19.0,5.0,8.0,38.5,215.0,206.0,8.0,2.0,2.0,2.0,13,4.0,1.0,0.0,1.0,0.0,174.0,1.0,4.0,14.0,2.0,7944.0,413086.0,1730
2024,Monaco,Ligue 1,Wissam Ben Yedder,FRA,FW,32.0,1990.0,25.7,16,18,15,1,1,4.3,15.9,52.0,96.0,229.0,0.62,0.08,0.7,0.58,0.66,0.48,0.17,0.65,0.45,0.62,555.0,752.0,73.8,7382.0,1881.0,345.0,430.0,80.2,149.0,210.0,71.0,22.0,33.0,66.7,4.3,5.7,-2.3,37.0,53.0,34.0,1.0,96.0,958.0,0.0,33.0,411.0,523.0,154.0,957.0,46.0,17.0,37.0,27.0,58.7,757.0,3916.0,1391.0,52.0,31.0,23.0,49.0,39.0,747.0,229.0,32,2316,72,75.7,25.7,26,85.0,14,6,17.0,1,2.0,56,32,24,0.93,0.69,42.3,32.1,10.2,0.4,0.25,16,63,29,46.0,2.45,1.13,0.24,0.52,11.5,0.0,1,1,0.18,3.6,3.4,74.0,2.88,62.0,0.0,3.0,7.0,1.0,1.0,8.0,0.31,8.0,0.0,0.0,0.0,0.0,0.0,0,11,20,32,9,8,3,0.0,0.0,0,72.0,15.0,28.0,34.9,752.0,698.0,51.0,3.0,12.0,2.0,9,3.0,0.0,0.0,0.0,0.0,555.0,3.0,25.0,32.0,7.0,129089.0,6712652.0,1731
2024,Monaco,Ligue 1,Myron Boadu,NED,FW,22.0,2001.0,0.9,1,1,1,0,0,0.0,0.4,3.0,1.0,9.0,1.06,0.0,1.06,1.06,1.06,0.46,0.0,0.46,0.46,0.46,10.0,15.0,66.7,114.0,23.0,5.0,10.0,50.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,8.0,21.0,8.0,29.0,2.0,0.0,0.0,2.0,100.0,26.0,151.0,37.0,3.0,1.0,2.0,7.0,2.0,24.0,9.0,9,85,9,2.8,0.9,0,,0,9,9.0,5,1.78,2,1,1,1.06,0.3,2.4,1.2,1.2,1.26,0.95,1,2,2,100.0,2.12,2.12,0.5,0.5,10.7,0.0,0,0,0.22,0.6,0.6,1.0,1.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,1,0,0,2,0.0,0.0,0,3.0,1.0,6.0,14.3,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,610.0,128.0,23335.0,1213441.0,1732
2024,Monaco,Ligue 1,Mohamed Camara,MLI,MF,23.0,2000.0,11.5,1,3,0,1,1,0.6,1.3,14.0,76.0,22.0,0.09,0.17,0.26,0.0,0.17,0.13,0.06,0.18,0.06,0.11,707.0,769.0,91.9,12236.0,3295.0,310.0,331.0,93.7,298.0,315.0,94.6,75.0,85.0,88.2,0.6,0.9,1.4,14.0,79.0,9.0,1.0,76.0,888.0,13.0,144.0,593.0,157.0,9.0,887.0,22.0,9.0,40.9,10.0,45.5,725.0,3516.0,1441.0,14.0,25.0,0.0,15.0,15.0,686.0,22.0,20,1035,52,33.8,11.5,14,71.0,2,6,7.0,4,2.3,27,12,15,1.3,0.82,20.7,11.8,8.9,0.78,0.66,1,13,3,23.1,1.13,0.26,0.0,0.0,26.0,0.0,1,1,0.05,-0.5,-0.7,41.0,3.57,37.0,0.0,1.0,1.0,1.0,1.0,7.0,0.61,7.0,0.0,0.0,0.0,0.0,0.0,0,25,23,0,1,11,21,0.0,0.0,0,85.0,7.0,8.0,46.7,769.0,749.0,18.0,17.0,1.0,3.0,1,0.0,1.0,0.0,0.0,0.0,707.0,2.0,13.0,68.0,14.0,19860.0,1032716.0,1733
2024,Monaco,Ligue 1,Antonin Cartillier,FRA,DF,19.0,2004.0,0.1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,10.0,7.0,1.0,1.0,100.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,6.0,0.0,0.0,,0.0,,3.0,42.0,15.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1,8,8,0.3,0.1,0,,0,1,8.0,5,0.0,0,1,-1,-11.25,-12.05,0.1,0.6,-0.6,-5.86,-6.22,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1986.0,103272.0,1734
2024,Monaco,Ligue 1,Krépin Diatta,SEN,"DF,FW",24.0,1999.0,13.4,0,2,0,0,0,1.8,2.3,48.0,80.0,95.0,0.0,0.15,0.15,0.0,0.15,0.04,0.13,0.17,0.04,0.17,602.0,787.0,76.5,9825.0,3682.0,294.0,352.0,83.5,245.0,315.0,77.8,41.0,76.0,53.9,1.8,2.2,0.2,23.0,46.0,22.0,5.0,80.0,947.0,23.0,154.0,478.0,330.0,21.0,947.0,45.0,29.0,64.4,14.0,31.1,586.0,3880.0,1707.0,48.0,30.0,10.0,24.0,20.0,545.0,95.0,26,1206,46,39.4,13.4,12,84.0,9,14,15.0,1,2.15,30,16,14,1.04,0.46,22.6,16.5,6.1,0.45,0.19,0,9,0,0.0,0.67,0.0,0.0,,23.5,1.0,0,0,0.06,-0.5,-0.5,41.0,3.06,34.0,4.0,2.0,0.0,1.0,0.0,8.0,0.6,7.0,0.0,1.0,0.0,0.0,0.0,0,18,24,1,39,16,20,0.0,0.0,0,80.0,30.0,19.0,61.2,787.0,629.0,152.0,16.0,0.0,5.0,39,126.0,10.0,4.0,4.0,0.0,602.0,6.0,13.0,596.0,116.0,49650.0,2581789.0,1735
2024,Monaco,Ligue 1,Edan Diop,FRA,"MF,DF",18.0,2004.0,1.8,0,0,0,0,0,0.0,0.0,4.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,97.0,73.2,1270.0,460.0,29.0,36.0,80.6,30.0,40.0,75.0,8.0,13.0,61.5,0.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,122.0,5.0,37.0,54.0,33.0,3.0,122.0,2.0,1.0,50.0,1.0,50.0,85.0,374.0,157.0,4.0,3.0,0.0,3.0,1.0,80.0,11.0,10,163,16,5.3,1.8,0,,0,10,16.0,17,2.5,4,4,0,0.0,-0.81,2.9,5.6,-2.7,-1.52,-1.96,0,0,0,,0.0,0.0,,,,0.0,0,0,,0.0,0.0,1.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,3,0,2,1,8,0.0,1.0,0,11.0,3.0,2.0,60.0,97.0,86.0,10.0,1.0,0.0,0.0,2,9.0,0.0,0.0,0.0,0.0,71.0,1.0,3.0,,,9433.0,490540.0,1736
2024,Monaco,Ligue 1,Breel Embolo,SUI,FW,26.0,1997.0,2.0,1,1,1,0,0,0.1,0.8,8.0,7.0,20.0,0.49,0.0,0.49,0.49,0.49,0.35,0.06,0.41,0.35,0.41,37.0,46.0,80.4,591.0,152.0,18.0,21.0,85.7,13.0,17.0,76.5,4.0,4.0,100.0,0.1,0.2,-0.1,3.0,4.0,2.0,0.0,7.0,79.0,3.0,8.0,31.0,40.0,18.0,79.0,7.0,4.0,57.1,3.0,42.9,67.0,415.0,150.0,8.0,5.0,6.0,8.0,7.0,67.0,20.0,5,182,36,5.9,2.0,2,54.0,0,3,25.0,2,2.4,4,2,2,0.99,0.24,3.9,2.8,1.0,0.52,0.19,1,6,3,50.0,2.97,1.48,0.17,0.33,15.9,0.0,0,0,0.12,0.3,0.3,10.0,4.95,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,0,3,7,3,1,1,3,0.0,0.0,0,3.0,1.0,8.0,11.1,46.0,46.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,37.0,0.0,2.0,1407.0,235.0,66531.0,3459598.0,1737
2024,Monaco,Ligue 1,Youssouf Fofana,FRA,MF,24.0,1999.0,30.0,4,8,4,0,0,3.4,8.4,53.0,249.0,86.0,0.13,0.13,0.27,0.13,0.27,0.17,0.11,0.28,0.17,0.28,1453.0,1789.0,81.2,23800.0,9039.0,690.0,796.0,86.7,601.0,706.0,85.1,106.0,180.0,58.9,3.4,4.7,0.6,40.0,194.0,43.0,2.0,249.0,2113.0,66.0,357.0,1329.0,458.0,49.0,2113.0,67.0,39.0,58.2,26.0,38.8,1614.0,9082.0,4247.0,53.0,83.0,8.0,49.0,33.0,1465.0,86.0,32,2697,84,88.1,30.0,31,87.0,24,1,13.0,0,2.0,56,33,23,0.77,0.02,47.4,36.7,10.7,0.36,0.15,4,52,13,25.0,1.74,0.43,0.08,0.31,19.6,0.0,0,0,0.1,-1.0,-1.0,100.0,3.34,79.0,3.0,2.0,11.0,2.0,3.0,10.0,0.33,6.0,0.0,0.0,4.0,0.0,0.0,0,37,33,1,14,37,39,0.0,1.0,1,230.0,17.0,16.0,51.5,1789.0,1693.0,83.0,77.0,13.0,4.0,14,6.0,0.0,0.0,0.0,0.0,1453.0,13.0,30.0,65.0,17.0,10426.0,542176.0,1738
2024,Monaco,Ligue 1,Aleksandr Golovin,RUS,"MF,FW",27.0,1996.0,23.9,6,12,6,0,0,4.7,8.0,50.0,172.0,157.0,0.25,0.25,0.5,0.25,0.5,0.14,0.2,0.34,0.14,0.34,935.0,1236.0,75.6,16293.0,5324.0,440.0,521.0,84.5,325.0,413.0,78.7,124.0,211.0,58.8,4.7,6.4,1.3,50.0,99.0,62.0,5.0,172.0,1473.0,22.0,161.0,637.0,688.0,49.0,1473.0,44.0,24.0,54.5,17.0,38.6,1070.0,5969.0,2489.0,50.0,47.0,18.0,42.0,23.0,1001.0,157.0,25,2147,86,70.2,23.9,25,86.0,16,0,,0,1.96,47,31,16,0.67,-0.32,36.5,30.3,6.1,0.26,-0.27,6,44,19,43.2,1.84,0.8,0.14,0.32,21.5,6.0,0,0,0.08,2.6,2.6,102.0,4.28,62.0,29.0,3.0,3.0,3.0,2.0,7.0,0.29,6.0,0.0,0.0,1.0,0.0,0.0,0,25,36,3,110,21,30,1.0,0.0,0,133.0,12.0,18.0,40.0,1236.0,1096.0,129.0,34.0,14.0,11.0,110,13.0,82.0,26.0,46.0,0.0,935.0,11.0,27.0,344.0,54.0,79440.0,4130863.0,1739
2024,Monaco,Ligue 1,Ismail Jakobs,SEN,DF,23.0,1999.0,16.3,1,3,1,0,0,1.8,3.1,44.0,56.0,133.0,0.06,0.12,0.18,0.06,0.18,0.08,0.11,0.19,0.08,0.19,626.0,874.0,71.6,9832.0,3149.0,317.0,380.0,83.4,256.0,347.0,73.8,35.0,100.0,35.0,1.8,2.0,0.2,17.0,44.0,20.0,10.0,56.0,1078.0,54.0,230.0,446.0,410.0,46.0,1078.0,14.0,10.0,71.4,3.0,21.4,663.0,3473.0,1345.0,44.0,32.0,13.0,29.0,6.0,627.0,133.0,22,1466,67,47.9,16.3,16,86.0,10,6,16.0,2,1.95,31,24,7,0.43,-0.64,24.9,21.3,3.7,0.23,-0.22,1,21,7,33.3,1.29,0.43,0.05,0.14,15.8,1.0,0,0,0.06,-0.3,-0.3,50.0,3.07,32.0,9.0,1.0,4.0,2.0,2.0,8.0,0.49,6.0,1.0,0.0,1.0,0.0,0.0,0,25,18,3,76,11,41,0.0,0.0,0,75.0,38.0,30.0,55.9,874.0,718.0,152.0,14.0,1.0,0.0,76,120.0,18.0,5.0,7.0,0.0,626.0,4.0,23.0,196.0,31.0,10757.0,559388.0,1740
2024,Monaco,Ligue 1,Thilo Kehrer,GER,DF,26.0,1996.0,14.7,1,2,1,0,0,1.1,1.8,13.0,90.0,16.0,0.07,0.07,0.14,0.07,0.14,0.05,0.07,0.12,0.05,0.12,859.0,966.0,88.9,16369.0,6851.0,292.0,325.0,89.8,463.0,496.0,93.3,88.0,118.0,74.6,1.1,0.3,-0.1,5.0,88.0,2.0,0.0,90.0,1120.0,109.0,412.0,635.0,81.0,20.0,1120.0,4.0,3.0,75.0,0.0,0.0,795.0,4294.0,2303.0,13.0,11.0,0.0,3.0,2.0,756.0,16.0,15,1323,88,43.2,14.7,15,88.0,14,0,,0,1.87,30,18,12,0.82,0.09,26.7,20.7,6.0,0.41,0.13,1,12,4,33.3,0.82,0.27,0.08,0.25,11.1,0.0,0,0,0.06,0.3,0.3,19.0,1.29,13.0,1.0,0.0,5.0,0.0,0.0,4.0,0.27,3.0,0.0,0.0,1.0,0.0,0.0,1,17,5,0,4,30,22,0.0,1.0,0,61.0,22.0,20.0,52.4,966.0,900.0,66.0,32.0,1.0,2.0,4,19.0,0.0,0.0,0.0,0.0,859.0,0.0,11.0,814.0,208.0,79936.0,4156681.0,1742
