"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","Url"
2024,"Valencia","La Liga","Francisco Perez","ESP","MF,FW","20",2002,22.8,1,20,2,10,0.88,0.09,0.05,0.5,18.4,0,0,0,1.1,1.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/3d79a68c/Francisco-Perez"
2024,"Valencia","La Liga","César Tárrega","ESP","DF","21",2002,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/59c29820/Cesar-Tarrega"
2024,"Valencia","La Liga","José Luis García Vayá","ESP","MF","24",1998,36.7,7,27,5,18.5,0.74,0.14,0,0,33.8,12,7,8,7.3,1,0.04,-0.3,-1,"https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya"
2024,"Valencia","La Liga","Jesus Vazquez","ESP","DF,MF","20",2003,8,1,7,2,28.6,0.88,0.25,0.14,0.5,14.1,0,0,0,1.2,1.2,0.17,-0.2,-0.2,"https://fbref.com/en/players/106c142c/Jesus-Vazquez"
2024,"Valencia","La Liga","Roman Yaremchuk","UKR","FW","27",1995,10.3,3,18,9,50,1.75,0.87,0.17,0.33,12.3,0,0,0,4.6,4.6,0.26,-1.6,-1.6,"https://fbref.com/en/players/cb641b9d/Roman-Yaremchuk"
2024,"Villarreal","La Liga","Ilias Akhomach","MAR","MF,FW","19",2004,16.8,2,30,7,23.3,1.79,0.42,0.07,0.29,18.1,0,0,0,3.2,3.2,0.11,-1.2,-1.2,"https://fbref.com/en/players/b8bd60fe/Ilias-Akhomach"
2024,"Villarreal","La Liga","Raúl Albiol","ESP","DF","37",1985,22.6,0,6,1,16.7,0.27,0.04,0,0,9.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,"https://fbref.com/en/players/4bd414c1/Raul-Albiol"
2024,"Villarreal","La Liga","Adrià Altimira","ESP","DF,MF","22",2001,8.6,0,1,0,0,0.12,0,0,NA,27.2,0,0,0,0,0,0.03,0,0,"https://fbref.com/en/players/757a3431/Adria-Altimira"
2024,"Villarreal","La Liga","Alex Baena","ESP","MF,FW","22",2001,28.7,2,72,25,34.7,2.51,0.87,0.03,0.08,20.8,5,0,1,7.9,7.1,0.1,-5.9,-5.1,"https://fbref.com/en/players/518f2234/Alex-Baena"
2024,"Villarreal","La Liga","Eric Bailly","CIV","DF","29",1994,9.3,0,2,0,0,0.21,0,0,NA,9.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,"https://fbref.com/en/players/a1232f4e/Eric-Bailly"
2024,"Villarreal","La Liga","Ben Brereton","CHI","FW,MF","24",1999,3,0,5,1,20,1.67,0.33,0,0,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,"https://fbref.com/en/players/57827369/Ben-Brereton"
2024,"Villarreal","La Liga","Étienne Capoue","FRA","MF","35",1988,16.2,1,14,5,35.7,0.87,0.31,0.07,0.2,15,0,0,0,1,1,0.07,0,0,"https://fbref.com/en/players/5acc4a10/Etienne-Capoue"
2024,"Villarreal","La Liga","Santi Comesaña","ESP","MF","26",1996,18.4,2,17,7,41.2,0.93,0.38,0.12,0.29,13,0,0,0,1.9,1.9,0.11,0.1,0.1,"https://fbref.com/en/players/5ae499d0/Santi-Comesana"
2024,"Villarreal","La Liga","Francis Coquelin","FRA","MF","32",1991,10.1,0,3,0,0,0.3,0,0,NA,16.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,"https://fbref.com/en/players/a6951bf8/Francis-Coquelin"
2024,"Villarreal","La Liga","Jorge Cuenca","ESP","DF","23",1999,21.8,3,20,7,35,0.92,0.32,0.15,0.43,11.7,0,0,0,1.2,1.2,0.06,1.8,1.8,"https://fbref.com/en/players/0abc51f2/Jorge-Cuenca"
2024,"Villarreal","La Liga","Kiko Femenía","ESP","DF","32",1991,17.6,0,1,0,0,0.06,0,0,NA,51.1,1,0,0,0,0,0.01,0,0,"https://fbref.com/en/players/e5d01ecf/Kiko-Femenia"
2024,"Villarreal","La Liga","Juan Foyth","ARG","DF","25",1998,11.8,1,6,2,33.3,0.51,0.17,0.17,0.5,12.8,0,0,0,0.4,0.4,0.07,0.6,0.6,"https://fbref.com/en/players/6c7762c3/Juan-Foyth"
2024,"Villarreal","La Liga","Matteo Gabbia","ITA","DF","23",1999,5.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c235e803/Matteo-Gabbia"
2024,"Villarreal","La Liga","Gonçalo Guedes","POR","FW,MF","26",1996,10.6,3,26,8,30.8,2.46,0.76,0.12,0.38,19.6,0,0,0,2.3,2.3,0.09,0.7,0.7,"https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes"
2024,"Villarreal","La Liga","Filip Jørgensen","DEN","GK","21",2002,36,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0107757e/Filip-Jorgensen"
2024,"Villarreal","La Liga","Stefan Lekovic","SRB","DF","19",2004,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/d633fd46/Stefan-Lekovic"
2024,"Villarreal","La Liga","José Luis Morales","ESP","FW,MF","36",1987,11.6,7,26,12,46.2,2.23,1.03,0.27,0.58,13.3,0,0,0,5.6,5.6,0.21,1.4,1.4,"https://fbref.com/en/players/4a478107/Jose-Luis-Morales"
2024,"Villarreal","La Liga","Aïssa Mandi","ALG","DF","31",1991,12.4,1,4,2,50,0.32,0.16,0.25,0.5,12.8,0,0,0,0.6,0.6,0.16,0.4,0.4,"https://fbref.com/en/players/fbd6378b/Aissa-Mandi"
2024,"Villarreal","La Liga","Alberto Moreno","ESP","DF","31",1992,16.5,2,17,5,29.4,1.03,0.3,0.12,0.4,19.8,0,0,0,0.7,0.7,0.04,1.3,1.3,"https://fbref.com/en/players/11b9265b/Alberto-Moreno"
2024,"Villarreal","La Liga","Gerard Moreno","ESP","FW","31",1992,24.6,10,60,18,30,2.44,0.73,0.13,0.44,15.3,0,2,3,9.7,7.3,0.12,0.3,0.7,"https://fbref.com/en/players/81f0781e/Gerard-Moreno"
2024,"Villarreal","La Liga","Yerson Mosquera","COL","DF","22",2001,13.7,2,10,4,40,0.73,0.29,0.2,0.5,8.4,0,0,0,1.6,1.6,0.16,0.4,0.4,"https://fbref.com/en/players/1e159d70/Yerson-Mosquera"
2024,"Villarreal","La Liga","Daniel Parejo","ESP","MF","34",1989,28.7,3,9,3,33.3,0.31,0.1,0,0,27.1,2,3,3,2.9,0.6,0.06,0.1,-0.6,"https://fbref.com/en/players/7460ca0d/Daniel-Parejo"
2024,"Villarreal","La Liga","Pascu","ESP","FW","20",2003,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a2d9cf74/Pascu"
2024,"Villarreal","La Liga","Alfonso Pedraza","ESP","DF","27",1996,12.4,1,9,4,44.4,0.73,0.32,0.11,0.25,16.5,0,0,0,0.6,0.6,0.07,0.4,0.4,"https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza"
2024,"Villarreal","La Liga","Yeremi Pino","ESP","MF,FW","20",2002,5.3,0,9,4,44.4,1.71,0.76,0,0,12.5,0,0,0,1.4,1.4,0.16,-1.4,-1.4,"https://fbref.com/en/players/540ec57b/Yeremi-Pino"
2024,"Villarreal","La Liga","Pepe Reina","ESP","GK","40",1982,2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/e358587b/Pepe-Reina"
2024,"Villarreal","La Liga","Carlos Romero","ESP","DF","21",2001,2.9,0,2,1,50,0.69,0.34,0,0,11.1,0,0,0,0.4,0.4,0.2,-0.4,-0.4,"https://fbref.com/en/players/23cbf863/Carlos-Romero"
2024,"Villarreal","La Liga","Denis Suárez","ESP","MF,FW","29",1994,1.5,0,1,0,0,0.68,0,0,NA,11.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1,"https://fbref.com/en/players/12c50af5/Denis-Suarez"
2024,"Villarreal","La Liga","Alexander Sørloth","NOR","FW","27",1995,27.7,23,78,36,46.2,2.82,1.3,0.29,0.64,12.1,0,0,0,12.3,12.3,0.16,10.7,10.7,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
2024,"Villarreal","La Liga","Ramón Terrats","ESP","MF,DF","22",2000,8.7,0,8,1,12.5,0.92,0.11,0,0,21.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,"https://fbref.com/en/players/f36016a5/Ramon-Terrats"
2024,"Villarreal","La Liga","Bertrand Traoré","BFA","MF","27",1995,6.3,1,20,7,35,3.17,1.11,0.05,0.14,19.4,0,0,0,0.9,0.9,0.05,0.1,0.1,"https://fbref.com/en/players/c47541e0/Bertrand-Traore"
2024,"Villarreal","La Liga","Manu Trigueros","ESP","MF","31",1991,3.4,0,6,3,50,1.75,0.87,0,0,20.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/963829d0/Manu-Trigueros"
2024,"Werder Bremen","Bundesliga","Felix Agu","GER","DF,MF","23",1999,17.9,0,11,0,0,0.61,0,0,NA,19.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9,"https://fbref.com/en/players/cb6d81b3/Felix-Agu"
2024,"Werder Bremen","Bundesliga","Skelly Alvero","FRA","MF","21",2002,1.4,1,5,3,60,3.66,2.2,0.2,0.33,15.1,0,0,0,0.3,0.3,0.07,0.7,0.7,"https://fbref.com/en/players/add37c13/Skelly-Alvero"
2024,"Werder Bremen","Bundesliga","Leonardo Bittencourt","GER","MF","29",1993,17.5,1,31,5,16.1,1.77,0.29,0.03,0.2,21,1,0,0,2.2,2.2,0.07,-1.2,-1.2,"https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt"
2024,"Werder Bremen","Bundesliga","Rafael Borré","COL","FW","27",1995,11,4,20,7,35,1.82,0.64,0.2,0.57,15.4,0,0,0,2.4,2.4,0.12,1.6,1.6,"https://fbref.com/en/players/c68da769/Rafael-Borre"
2024,"Werder Bremen","Bundesliga","Oliver Burke","SCO","FW","26",1997,0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/f631c17f/Oliver-Burke"
2024,"Werder Bremen","Bundesliga","Olivier Deman","BEL","DF","23",2000,15.2,2,17,7,41.2,1.12,0.46,0.12,0.29,14.2,0,0,0,1.1,1.1,0.06,0.9,0.9,"https://fbref.com/en/players/13210854/Olivier-Deman"
2024,"Werder Bremen","Bundesliga","Marvin Ducksch","GER","FW","29",1994,30,12,74,32,43.2,2.47,1.07,0.09,0.22,18.9,12,5,6,12.8,7.9,0.11,-0.8,-0.9,"https://fbref.com/en/players/638a4d71/Marvin-Ducksch"
2024,"Werder Bremen","Bundesliga","Marco Friedl","AUT","DF","25",1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1,25.1,0,0,0,0.2,0.2,0.04,0.8,0.8,"https://fbref.com/en/players/f86ad3f5/Marco-Friedl"
2024,"Werder Bremen","Bundesliga","Niclas Füllkrug","GER","FW","30",1993,2,0,5,1,20,2.5,0.5,0,0,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,"https://fbref.com/en/players/4f16405e/Niclas-Fullkrug"
2024,"Werder Bremen","Bundesliga","Christian Groß","GER","DF,MF","34",1989,8.9,0,4,1,25,0.45,0.11,0,0,18.1,0,0,0,0.3,0.3,0.09,-0.3,-0.3,"https://fbref.com/en/players/14a7af33/Christian-Gross"
2024,"Werder Bremen","Bundesliga","Ilia Gruev","BUL","MF","23",2000,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/1fc4f3d1/Ilia-Gruev"
2024,"Werder Bremen","Bundesliga","Isak Hansen-Aarøen","NOR","MF","18",2004,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/4f96ed39/Isak-Hansen-Aaroen"
2024,"Werder Bremen","Bundesliga","Joel Imasuen","USA","FW","18",2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/fb6316d5/Joel-Imasuen"
2024,"Werder Bremen","Bundesliga","Anthony Jung","GER","DF","31",1991,28.7,1,5,1,20,0.17,0.03,0.2,1,13.6,0,0,0,0.6,0.6,0.12,0.4,0.4,"https://fbref.com/en/players/de838f86/Anthony-Jung"
2024,"Werder Bremen","Bundesliga","Naby Keïta","GUI","MF,DF","28",1995,1.2,0,2,0,0,1.65,0,0,NA,22.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,"https://fbref.com/en/players/f25c8e3a/Naby-Keita"
2024,"Werder Bremen","Bundesliga","Dawid Kownacki","POL","FW","26",1997,4.2,0,19,4,21.1,4.5,0.95,0,0,16.2,0,0,0,1.3,1.3,0.07,-1.3,-1.3,"https://fbref.com/en/players/be5e1c4c/Dawid-Kownacki"
2024,"Werder Bremen","Bundesliga","Senne Lynen","BEL","MF","24",1999,20,0,12,2,16.7,0.6,0.1,0,0,25.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,"https://fbref.com/en/players/0ed60738/Senne-Lynen"
2024,"Werder Bremen","Bundesliga","Julián Malatini","ARG","DF","22",2001,6.7,1,3,1,33.3,0.45,0.15,0.33,1,19.3,0,0,0,1,1,0.33,0,0,"https://fbref.com/en/players/8b84b707/Julian-Malatini"
2024,"Werder Bremen","Bundesliga","Justin Njinmah","GER","FW","22",2000,11.3,6,33,14,42.4,2.92,1.24,0.18,0.43,16.2,0,0,0,4.9,4.9,0.15,1.1,1.1,"https://fbref.com/en/players/a45241d5/Justin-Njinmah"
2024,"Werder Bremen","Bundesliga","Leon Opitz","GER","FW,DF","18",2005,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/319fa018/Leon-Opitz"
2024,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","31",1992,7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
2024,"Werder Bremen","Bundesliga","Amos Pieper","GER","DF","25",1998,6.6,0,4,1,25,0.61,0.15,0,0,10.2,0,0,0,0.5,0.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/526ea7cc/Amos-Pieper"
2024,"Werder Bremen","Bundesliga","Nicolai Rapp","GER","DF","26",1996,0.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c8b3a472/Nicolai-Rapp"
2024,"Werder Bremen","Bundesliga","Romano Schmid","AUT","MF,FW","23",2000,28.9,4,38,10,26.3,1.31,0.35,0.11,0.4,19.6,1,0,0,5.2,5.2,0.14,-1.2,-1.2,"https://fbref.com/en/players/220ace7e/Romano-Schmid"
2024,"Werder Bremen","Bundesliga","Jens Stage","DEN","MF","26",1996,25.9,3,40,11,27.5,1.55,0.43,0.08,0.27,15.8,0,0,0,4.4,4.4,0.11,-1.4,-1.4,"https://fbref.com/en/players/1fffae99/Jens-Stage"
2024,"Werder Bremen","Bundesliga","Niklas Stark","GER","DF","28",1995,12.1,2,4,2,50,0.33,0.17,0.5,1,13.1,0,0,0,0.2,0.2,0.05,1.8,1.8,"https://fbref.com/en/players/aad48be9/Niklas-Stark"
2024,"Werder Bremen","Bundesliga","Miloš Veljković","SRB","DF","27",1995,21.3,2,6,3,50,0.28,0.14,0.33,0.67,16.1,0,0,0,1.7,1.7,0.29,0.3,0.3,"https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic"
2024,"Werder Bremen","Bundesliga","Mitchell Weiser","GER","DF,MF","29",1994,29.3,3,44,13,29.5,1.5,0.44,0.07,0.23,14.7,0,0,0,3.8,3.8,0.09,-0.8,-0.8,"https://fbref.com/en/players/30c220c3/Mitchell-Weiser"
2024,"Werder Bremen","Bundesliga","Nick Woltemade","GER","FW,MF","21",2002,13.2,2,22,6,27.3,1.67,0.45,0.09,0.33,14.2,0,0,0,2.4,2.4,0.11,-0.4,-0.4,"https://fbref.com/en/players/7ca196eb/Nick-Woltemade"
2024,"Werder Bremen","Bundesliga","Michael Zetterer","GER","GK","28",1995,27,0,1,0,0,0.04,0,0,NA,9.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1,"https://fbref.com/en/players/9b688ae1/Michael-Zetterer"
2024,"West Ham","Premier League","Nayef Aguerd","MAR","DF","27",1996,20.6,1,14,3,21.4,0.68,0.15,0.07,0.33,10.8,0,0,0,1.5,1.5,0.11,-0.5,-0.5,"https://fbref.com/en/players/288e1e13/Nayef-Aguerd"
2024,"West Ham","Premier League","Edson Álvarez","MEX","MF","25",1997,26.4,1,17,3,17.6,0.64,0.11,0.06,0.33,21.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3,"https://fbref.com/en/players/8b3ab7ad/Edson-Alvarez"
2024,"West Ham","Premier League","Michail Antonio","JAM","FW","33",1990,18.8,6,30,14,46.7,1.59,0.74,0.2,0.43,13.1,0,0,0,5.8,5.8,0.19,0.2,0.2,"https://fbref.com/en/players/ac05f970/Michail-Antonio"
2024,"West Ham","Premier League","Alphonse Areola","FRA","GK","30",1993,30,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
2024,"West Ham","Premier League","Saïd Benrahma","ALG","FW,MF","27",1995,6.9,0,18,5,27.8,2.61,0.73,0,0,19.8,0,0,1,1.8,1,0.06,-1.8,-1,"https://fbref.com/en/players/5a04fd92/Said-Benrahma"
2024,"West Ham","Premier League","Jarrod Bowen","ENG","FW","26",1996,33.5,16,84,37,44,2.5,1.1,0.19,0.43,14.2,0,0,0,11.6,11.6,0.14,4.4,4.4,"https://fbref.com/en/players/79c84d1c/Jarrod-Bowen"
2024,"West Ham","Premier League","Kaelan Casey","ENG","DF","18",2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/cd4b2c5f/Kaelan-Casey"
2024,"West Ham","Premier League","Maxwel Cornet","CIV","MF,FW","26",1996,1.2,1,4,1,25,3.21,0.8,0.25,1,12.5,0,0,0,0.4,0.4,0.1,0.6,0.6,"https://fbref.com/en/players/beb391dd/Maxwel-Cornet"
2024,"West Ham","Premier League","Vladimír Coufal","CZE","DF","30",1992,34.8,0,8,2,25,0.23,0.06,0,0,22.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal"
2024,"West Ham","Premier League","Aaron Cresswell","ENG","DF,FW","33",1989,4.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/4f974391/Aaron-Cresswell"
2024,"West Ham","Premier League","George Earthy","ENG","FW","18",2004,0.4,1,1,1,100,2.65,2.65,1,1,3.8,0,0,0,0.3,0.3,0.31,0.7,0.7,"https://fbref.com/en/players/123d2733/George-Earthy"
2024,"West Ham","Premier League","Łukasz Fabiański","POL","GK","38",1985,8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
2024,"West Ham","Premier League","Pablo Fornals","ESP","MF,FW","27",1996,4.7,0,7,3,42.9,1.48,0.63,0,0,20.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3,"https://fbref.com/en/players/82927de4/Pablo-Fornals"
2024,"West Ham","Premier League","Danny Ings","ENG","FW","31",1992,4.5,1,12,4,33.3,2.67,0.89,0.08,0.25,13.4,0,0,0,1.3,1.3,0.11,-0.3,-0.3,"https://fbref.com/en/players/07802f7f/Danny-Ings"
2024,"West Ham","Premier League","Ben Johnson","ENG","DF,FW","23",2000,6,0,6,2,33.3,0.99,0.33,0,0,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,"https://fbref.com/en/players/9319781b/Ben-Johnson"
2024,"West Ham","Premier League","Thilo Kehrer","GER","DF,MF","26",1996,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/51dbeea9/Thilo-Kehrer"
2024,"West Ham","Premier League","Mohammed Kudus","GHA","FW,MF","22",2000,27.6,8,67,17,25.4,2.43,0.62,0.12,0.47,18.6,0,0,0,5.1,5.1,0.08,2.9,2.9,"https://fbref.com/en/players/b62878a5/Mohammed-Kudus"
2024,"West Ham","Premier League","Konstantinos Mavropanos","GRE","DF","25",1997,16.7,1,12,2,16.7,0.72,0.12,0.08,0.5,9.3,0,0,0,1.2,1.2,0.1,-0.2,-0.2,"https://fbref.com/en/players/00963611/Konstantinos-Mavropanos"
2024,"West Ham","Premier League","Divin Mubama","ENG","FW","18",2004,0.9,0,1,0,0,1.13,0,0,NA,12.5,0,0,0,0.1,0.1,0.15,-0.1,-0.1,"https://fbref.com/en/players/92868cb5/Divin-Mubama"
2024,"West Ham","Premier League","Angelo Ogbonna","ITA","DF","35",1988,7.1,0,1,0,0,0.14,0,0,NA,12.5,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna"
2024,"West Ham","Premier League","Emerson Palmieri","ITA","DF","28",1994,34.9,1,19,4,21.1,0.55,0.11,0.05,0.25,17.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri"
2024,"West Ham","Premier League","Lucas Paquetá","BRA","FW,MF","25",1997,29.1,4,40,8,20,1.37,0.27,0.05,0.25,17.8,1,2,2,5.4,3.8,0.1,-1.4,-1.8,"https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta"
2024,"West Ham","Premier League","Kalvin Phillips","ENG","MF","27",1995,3.4,0,3,2,66.7,0.87,0.58,0,0,25.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/4f565d77/Kalvin-Phillips"
2024,"West Ham","Premier League","Tomáš Souček","CZE","MF","28",1995,31.9,7,43,15,34.9,1.35,0.47,0.16,0.47,11,0,0,0,6.7,6.7,0.16,0.3,0.3,"https://fbref.com/en/players/6613c819/Tomas-Soucek"
2024,"West Ham","Premier League","James Ward-Prowse","ENG","MF","28",1994,33.3,7,42,16,38.1,1.26,0.48,0.12,0.31,22.8,16,2,2,6,4.4,0.11,1,0.6,"https://fbref.com/en/players/3515d404/James-Ward-Prowse"
2024,"West Ham","Premier League","Kurt Zouma","FRA","DF","28",1994,31.5,3,16,7,43.8,0.51,0.22,0.19,0.43,9.1,0,0,0,1.8,1.8,0.12,1.2,1.2,"https://fbref.com/en/players/ce4246f5/Kurt-Zouma"
2024,"Wolfsburg","Bundesliga","Kofi Amoako","GER","MF","18",2005,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/b8e17ca3/Kofi-Amoako"
2024,"Wolfsburg","Bundesliga","Maximilian Arnold","GER","MF","29",1994,27.8,2,32,12,37.5,1.15,0.43,0.06,0.17,27.8,8,0,0,1,1,0.03,1,1,"https://fbref.com/en/players/86e119e0/Maximilian-Arnold"
2024,"Wolfsburg","Bundesliga","Ridle Baku","GER","DF,MF","25",1998,22.4,1,27,9,33.3,1.21,0.4,0.04,0.11,15.9,1,0,0,1.8,1.8,0.07,-0.8,-0.8,"https://fbref.com/en/players/442b56fa/Ridle-Baku"
2024,"Wolfsburg","Bundesliga","Kevin Behrens","GER","FW","32",1991,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,11.6,0,0,0,1.6,1.6,0.15,-0.6,-0.6,"https://fbref.com/en/players/30ae134d/Kevin-Behrens"
2024,"Wolfsburg","Bundesliga","Sebastiaan Bornauw","BEL","DF","24",1999,15.9,0,10,4,40,0.63,0.25,0,0,10,0,0,0,0.8,0.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw"
2024,"Wolfsburg","Bundesliga","Bennit Bröger","GER","FW","17",2006,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/2d6b4904/Bennit-Broger"
2024,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","31",1992,25,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/db401046/Koen-Casteels"
2024,"Wolfsburg","Bundesliga","Václav Černý","CZE","FW,MF","25",1997,10.2,4,20,5,25,1.95,0.49,0.2,0.8,15.2,0,0,0,2.3,2.3,0.11,1.7,1.7,"https://fbref.com/en/players/bb1cf301/Vaclav-Cerny"
2024,"Wolfsburg","Bundesliga","Nicolas Cozza","FRA","DF","24",1999,3.1,0,1,0,0,0.33,0,0,NA,30.8,0,0,0,0,0,0.02,0,0,"https://fbref.com/en/players/8f325097/Nicolas-Cozza"
2024,"Wolfsburg","Bundesliga","Kilian Fischer","GER","DF,MF","22",2000,3.2,0,4,0,0,1.24,0,0,NA,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/79f7302a/Kilian-Fischer"
2024,"Wolfsburg","Bundesliga","Yannick Gerhardt","GER","MF,DF","29",1994,18.1,2,19,9,47.4,1.05,0.5,0.11,0.22,16.2,0,0,0,1.9,1.9,0.1,0.1,0.1,"https://fbref.com/en/players/62ab9184/Yannick-Gerhardt"
2024,"Wolfsburg","Bundesliga","Moritz Jenz","GER","DF","24",1999,19.4,0,7,0,0,0.36,0,0,NA,13.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,"https://fbref.com/en/players/ee644761/Moritz-Jenz"
2024,"Wolfsburg","Bundesliga","Jakub Kamiński","POL","FW,MF","21",2002,5.3,0,10,3,30,1.9,0.57,0,0,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,"https://fbref.com/en/players/202b3b68/Jakub-Kaminski"
2024,"Wolfsburg","Bundesliga","Maxence Lacroix","FRA","DF","23",2000,26.2,4,12,8,66.7,0.46,0.3,0.33,0.5,11.1,0,0,0,0.8,0.8,0.07,3.2,3.2,"https://fbref.com/en/players/277c49ed/Maxence-Lacroix"
2024,"Wolfsburg","Bundesliga","Lovro Majer","CRO","MF,FW","25",1998,23.4,5,35,10,28.6,1.5,0.43,0.09,0.3,21.1,2,2,2,5.4,3.8,0.11,-0.4,-0.8,"https://fbref.com/en/players/fc46aab1/Lovro-Majer"
2024,"Wolfsburg","Bundesliga","Joakim Mæhle","DEN","DF,MF","26",1997,27.2,2,20,6,30,0.73,0.22,0.1,0.33,18.8,0,0,0,1.4,1.4,0.07,0.6,0.6,"https://fbref.com/en/players/c459a650/Joakim-Maehle"
2024,"Wolfsburg","Bundesliga","Lukas Nmecha","GER","FW","24",1998,0.5,1,1,1,100,2.14,2.14,1,1,7.8,0,0,0,0.1,0.1,0.14,0.9,0.9,"https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha"
2024,"Wolfsburg","Bundesliga","Kevin Paredes","USA","FW,MF","20",2003,15.9,3,19,7,36.8,1.19,0.44,0.16,0.43,16.7,0,0,0,3,3,0.16,0,0,"https://fbref.com/en/players/5c50fdbc/Kevin-Paredes"
