"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
2024,"Udinese","Serie A","Walace","BRA","MF","28",1995,36,1146,1437,79.7,21020,7147,480,555,86.5,523,604,86.6,125,226,55.3,0,1.1,0.8,-1.1,21,143,7,1,127,"https://fbref.com/en/players/26db8853/Walace"
2024,"Udinese","Serie A","Oier Zarraga","ESP","MF","24",1999,4.5,92,114,80.7,1474,488,54,58,93.1,31,39,79.5,7,14,50,0,0,0.1,0,2,9,1,0,8,"https://fbref.com/en/players/968a1c2f/Oier-Zarraga"
2024,"Udinese","Serie A","Jordan Zemura","ZIM","DF","23",1999,11.5,242,346,69.9,3499,1539,154,178,86.5,69,109,63.3,11,33,33.3,0,0.4,0.3,-0.4,8,23,7,3,32,"https://fbref.com/en/players/e8271ad9/Jordan-Zemura"
2024,"Union Berlin","Bundesliga","Brenden Aaronson","USA","MF,FW","22",2000,14.1,365,472,77.3,4890,1506,206,240,85.8,105,130,80.8,19,32,59.4,2,1.9,2,0.1,22,30,14,3,56,"https://fbref.com/en/players/5bc43860/Brenden-Aaronson"
2024,"Union Berlin","Bundesliga","Sheraldo Becker","SUR","FW,MF","28",1995,7.2,183,280,65.4,3161,770,92,117,78.6,70,108,64.8,18,36,50,1,1.8,1.6,-0.8,12,15,12,7,20,"https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker"
2024,"Union Berlin","Bundesliga","Chris Bedia","CIV","FW,MF","27",1996,1.6,14,20,70,140,19,10,13,76.9,3,5,60,0,0,NA,0,0.2,0.2,-0.2,3,0,0,0,1,"https://fbref.com/en/players/ec11ecf8/Chris-Bedia"
2024,"Union Berlin","Bundesliga","Kevin Behrens","GER","FW","32",1991,14,215,336,64,3380,842,116,162,71.6,67,97,69.1,22,34,64.7,0,0.9,1.2,-0.9,16,24,7,0,45,"https://fbref.com/en/players/30ae134d/Kevin-Behrens"
2024,"Union Berlin","Bundesliga","Leonardo Bonucci","ITA","DF","36",1987,5.1,190,248,76.6,4063,1911,51,58,87.9,105,118,89,31,67,46.3,0,0.3,0.1,-0.3,2,17,2,1,21,"https://fbref.com/en/players/52ec54d0/Leonardo-Bonucci"
2024,"Union Berlin","Bundesliga","David Datro Fofana","CIV","FW,MF","20",2002,7.6,106,152,69.7,1536,346,65,83,78.3,25,39,64.1,9,10,90,0,0.3,0.3,-0.3,5,5,8,2,14,"https://fbref.com/en/players/e82900ef/David-Datro-Fofana"
2024,"Union Berlin","Bundesliga","Danilho Doekhi","NED","DF","25",1998,24,738,919,80.3,13735,5232,273,311,87.8,379,434,87.3,72,146,49.3,0,0.2,1,-0.2,4,67,9,1,65,"https://fbref.com/en/players/f67c9d29/Danilho-Doekhi"
2024,"Union Berlin","Bundesliga","Robin Gosens","GER","DF,MF","29",1994,25.4,858,1184,72.5,13673,6207,450,544,82.7,308,429,71.8,73,129,56.6,3,3,3.3,0,33,78,35,17,97,"https://fbref.com/en/players/2d970560/Robin-Gosens"
2024,"Union Berlin","Bundesliga","Janik Haberer","GER","MF,DF","29",1994,13.6,412,553,74.5,6596,1785,218,263,82.9,147,186,79,32,66,48.5,1,0.6,1.2,0.4,10,28,6,5,47,"https://fbref.com/en/players/70dcf94d/Janik-Haberer"
2024,"Union Berlin","Bundesliga","Benedict Hollerbach","GER","FW,MF","22",2001,14.2,253,398,63.6,3663,963,153,190,80.5,69,106,65.1,17,35,48.6,0,1.3,1.4,-1.3,14,18,18,5,39,"https://fbref.com/en/players/2a158218/Benedict-Hollerbach"
2024,"Union Berlin","Bundesliga","Paul Jaeckel","GER","DF","25",1998,2.6,121,136,89,2388,943,45,46,97.8,54,60,90,20,25,80,0,0.1,0.1,-0.1,2,7,1,0,14,"https://fbref.com/en/players/a93b6f4e/Paul-Jaeckel"
2024,"Union Berlin","Bundesliga","Josip Juranović","CRO","DF","27",1995,14.4,513,725,70.8,10311,4748,191,215,88.8,224,291,77,89,182,48.9,2,2.3,3,-0.3,39,48,16,7,52,"https://fbref.com/en/players/0a084b35/Josip-Juranovic"
2024,"Union Berlin","Bundesliga","Mikkel Kaufmann","DEN","FW","22",2001,5.4,67,126,53.2,956,318,39,65,60,16,31,51.6,5,8,62.5,0,1,0.4,-1,4,13,1,0,11,"https://fbref.com/en/players/6e269dd3/Mikkel-Kaufmann"
2024,"Union Berlin","Bundesliga","Aljoscha Kemlein","GER","MF","18",2004,0.3,7,9,77.8,122,52,3,4,75,3,3,100,1,1,100,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/4658e309/Aljoscha-Kemlein"
2024,"Union Berlin","Bundesliga","Rani Khedira","GER","MF","29",1994,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,"https://fbref.com/en/players/59e4b92e/Rani-Khedira"
2024,"Union Berlin","Bundesliga","Robin Knoche","GER","DF","31",1992,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71,"https://fbref.com/en/players/6bd5cd5d/Robin-Knoche"
2024,"Union Berlin","Bundesliga","Alex Král","CZE","MF","25",1998,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,"https://fbref.com/en/players/e717705a/Alex-Kral"
2024,"Union Berlin","Bundesliga","Aïssa Laïdouni","TUN","MF","26",1996,11.9,404,512,78.9,6574,1856,194,228,85.1,154,191,80.6,35,52,67.3,3,1,1.6,2,12,38,17,5,56,"https://fbref.com/en/players/22798128/Aissa-Laidouni"
2024,"Union Berlin","Bundesliga","Diogo Leite","POR","DF","24",1999,30,1263,1581,79.9,23047,9175,511,569,89.8,596,687,86.8,126,249,50.6,0,0.2,0.7,-0.2,6,113,3,1,121,"https://fbref.com/en/players/c4987edc/Diogo-Leite"
2024,"Union Berlin","Bundesliga","Miloš Pantović","SRB","MF","27",1996,0.2,4,7,57.1,45,23,2,3,66.7,1,1,100,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5dc15574/Milos-Pantovic"
2024,"Union Berlin","Bundesliga","Jordan Pefok","USA","FW","27",1996,0.3,2,5,40,14,0,2,3,66.7,0,0,NA,0,0,NA,0,0.1,0,-0.1,2,0,0,0,0,"https://fbref.com/en/players/b684a484/Jordan-Pefok"
2024,"Union Berlin","Bundesliga","Jérôme Roussillon","FRA","DF","30",1993,8.4,263,355,74.1,4307,2077,135,160,84.4,105,137,76.6,18,39,46.2,1,0.6,0.6,0.4,8,21,6,3,38,"https://fbref.com/en/players/13203c45/Jerome-Roussillon"
2024,"Union Berlin","Bundesliga","Frederik Rønnow","DEN","GK","30",1992,33,951,1316,72.3,26908,19806,173,173,100,475,483,98.3,296,651,45.5,0,0.1,0.1,-0.1,1,36,1,0,1,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
2024,"Union Berlin","Bundesliga","András Schäfer","HUN","MF","24",1999,13.5,418,557,75,5933,1768,234,275,85.1,138,183,75.4,18,37,48.6,2,1.5,1,0.5,18,25,11,1,59,"https://fbref.com/en/players/049751d7/Andras-Schafer"
2024,"Union Berlin","Bundesliga","Alexander Schwolow","GER","GK","31",1992,1,29,36,80.6,814,589,4,4,100,15,15,100,10,17,58.8,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0d55d942/Alexander-Schwolow"
2024,"Union Berlin","Bundesliga","Lucas Tousart","FRA","MF","26",1997,17.5,389,523,74.4,6364,1878,184,232,79.3,151,183,82.5,33,51,64.7,0,0.9,0.4,-0.9,7,33,2,0,51,"https://fbref.com/en/players/71ec39ef/Lucas-Tousart"
2024,"Union Berlin","Bundesliga","Christopher Trimmel","AUT","DF","36",1987,18.3,631,951,66.4,11883,5699,270,317,85.2,249,344,72.4,99,237,41.8,2,2.1,3.7,-0.1,39,70,25,14,86,"https://fbref.com/en/players/056d2d95/Christopher-Trimmel"
2024,"Union Berlin","Bundesliga","Yorbe Vertessen","BEL","FW,MF","22",2001,6.6,98,138,71,1119,351,68,88,77.3,19,26,73.1,1,2,50,2,1.3,0.7,0.7,7,9,5,0,13,"https://fbref.com/en/players/e8ef59da/Yorbe-Vertessen"
2024,"Union Berlin","Bundesliga","Kevin Vogt","GER","DF","31",1991,14.7,652,735,88.7,15023,5955,123,129,95.3,392,415,94.5,131,180,72.8,0,0,0.2,0,1,31,2,0,41,"https://fbref.com/en/players/1d8e9add/Kevin-Vogt"
2024,"Union Berlin","Bundesliga","Kevin Volland","GER","FW,MF","31",1992,14.9,258,420,61.4,4382,1570,135,184,73.4,80,124,64.5,31,67,46.3,4,2.6,2.3,1.4,20,30,18,5,48,"https://fbref.com/en/players/64f69877/Kevin-Volland"
2024,"Valencia","La Liga","Domingos André Ribeiro Almeida","POR","FW,MF","23",2000,10.7,315,399,78.9,4701,1257,183,202,90.6,99,124,79.8,23,40,57.5,1,1.2,0.9,-0.2,13,29,10,0,50,"https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida"
2024,"Valencia","La Liga","Selim Amallah","MAR","FW,MF","26",1996,6.7,120,164,73.2,1635,456,69,83,83.1,32,46,69.6,7,14,50,1,0.3,0.3,0.7,4,11,3,0,21,"https://fbref.com/en/players/00eba9c9/Selim-Amallah"
2024,"Valencia","La Liga","Sergi Canós","ESP","MF,FW","26",1997,13.7,260,405,64.2,4015,1421,131,174,75.3,96,127,75.6,20,53,37.7,2,2.4,2.1,-0.4,12,29,17,4,52,"https://fbref.com/en/players/1137759d/Sergi-Canos"
2024,"Valencia","La Liga","Thierry Correia","POR","DF","24",1999,23.9,1017,1340,75.9,16699,6810,546,608,89.8,369,462,79.9,85,209,40.7,2,2.1,2.5,-0.1,18,70,29,11,80,"https://fbref.com/en/players/c78b352d/Thierry-Correia"
2024,"Valencia","La Liga","Cristian","ESP","GK","25",1998,0.6,13,18,72.2,294,213,3,3,100,8,8,100,2,7,28.6,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/9ad74b4d/Cristian"
2024,"Valencia","La Liga","Mouctar Diakhaby","GUI","DF,MF","26",1996,11.9,475,546,87,9314,2704,152,160,95,272,294,92.5,43,76,56.6,0,0,0.1,0,2,23,2,0,29,"https://fbref.com/en/players/d2110326/Mouctar-Diakhaby"
2024,"Valencia","La Liga","Jaume Doménech","ESP","GK","32",1990,0.9,13,31,41.9,370,283,2,2,100,6,6,100,5,23,21.7,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c9cb972b/Jaume-Domenech"
2024,"Valencia","La Liga","Mario Dominguez","ESP","FW","19",2004,0.3,4,5,80,56,22,2,2,100,0,1,0,1,1,100,0,0,0,0,0,1,0,0,1,"https://fbref.com/en/players/d709cd5c/Mario-Dominguez"
2024,"Valencia","La Liga","Hugo Duro","ESP","FW","23",1999,33.1,406,570,71.2,5076,712,259,322,80.4,108,151,71.5,7,15,46.7,2,1.3,0.6,0.7,14,19,4,0,34,"https://fbref.com/en/players/37e103f8/Hugo-Duro"
2024,"Valencia","La Liga","Dimitri Foulquier","FRA","DF,MF","30",1993,20.5,766,1042,73.5,11858,4675,394,463,85.1,308,382,80.6,42,118,35.6,0,1.2,0.8,-1.2,14,47,14,6,72,"https://fbref.com/en/players/45e17712/Dimitri-Foulquier"
2024,"Valencia","La Liga","Hugo González","ESP","MF,FW","20",2003,1,24,39,61.5,360,94,15,19,78.9,7,11,63.6,1,3,33.3,1,0.5,0.2,0.5,4,2,1,1,2,"https://fbref.com/en/players/2cfb6e88/Hugo-Gonzalez"
2024,"Valencia","La Liga","Peter González","DOM","MF,FW","21",2002,7.2,108,162,66.7,1547,491,62,82,75.6,35,52,67.3,4,9,44.4,0,1,0.5,-1,7,8,6,3,16,"https://fbref.com/en/players/1ccd3dae/Peter-Gonzalez"
2024,"Valencia","La Liga","Pablo Gozalbez","ESP","MF,FW","22",2001,1.1,16,32,50,197,61,8,15,53.3,6,9,66.7,1,3,33.3,0,0,0,0,0,1,0,0,0,"https://fbref.com/en/players/f33b6ee6/Pablo-Gozalbez"
2024,"Valencia","La Liga","Javier Guerra","ESP","MF","20",2003,27.8,700,969,72.2,11090,2783,334,415,80.5,288,360,80,48,112,42.9,1,0.9,1.9,0.1,12,64,11,2,81,"https://fbref.com/en/players/3828f130/Javier-Guerra"
2024,"Valencia","La Liga","Hugo Guillamón","ESP","MF","23",2000,14.6,564,695,81.2,9956,3003,271,308,88,212,253,83.8,66,105,62.9,0,0.4,0.5,-0.4,9,62,3,1,65,"https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon"
2024,"Valencia","La Liga","Yarek Hernandis","ESP","DF","18",2005,8.2,208,292,71.2,3728,1484,95,113,84.1,93,116,80.2,19,54,35.2,0,0,0.1,0,0,11,0,0,15,"https://fbref.com/en/players/20a65cdf/Yarek-Hernandis"
2024,"Valencia","La Liga","Ruben Lendinez","ESP","DF","20",2003,0.1,6,6,100,90,11,3,3,100,3,3,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/755da865/Ruben-Lendinez"
2024,"Valencia","La Liga","Diego López","ESP","MF,FW","21",2002,29.5,512,791,64.7,7299,1914,304,412,73.8,148,223,66.4,29,59,49.2,6,5.4,2.4,0.6,39,35,21,7,73,"https://fbref.com/en/players/c487901c/Diego-Lopez"
2024,"Valencia","La Liga","José Luis Gayà","ESP","DF","28",1995,19.9,801,1062,75.4,14090,4670,376,425,88.5,343,434,79,71,153,46.4,2,2.6,2.5,-0.6,25,50,22,12,72,"https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya"
2024,"Valencia","La Liga","Giorgi Mamardashvili","GEO","GK","22",2000,36.5,589,1111,53,18905,15286,107,111,96.4,253,262,96.6,228,734,31.1,0,0.4,0.1,-0.4,2,26,1,0,0,"https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili"
2024,"Valencia","La Liga","Alberto Marí","ESP","FW","22",2001,3.1,38,61,62.3,498,112,22,30,73.3,11,16,68.8,2,2,100,1,0.9,0.9,0.1,6,3,1,0,6,"https://fbref.com/en/players/44330c36/Alberto-Mari"
2024,"Valencia","La Liga","Cristhian Mosquera","COL","DF","19",2004,34.2,1454,1646,88.3,27551,8196,500,543,92.1,808,859,94.1,134,211,63.5,0,0,0.2,0,1,45,0,0,77,"https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera"
2024,"Valencia","La Liga","Cenk Özkacar","TUR","DF","22",2000,17.8,698,860,81.2,13108,4662,265,295,89.8,364,398,91.5,58,135,43,0,0.1,0.3,-0.1,1,48,3,0,56,"https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar"
2024,"Valencia","La Liga","Gabriel Paulista","BRA","DF","32",1990,15.5,699,816,85.7,14412,5224,187,222,84.2,422,449,94,82,129,63.6,0,0.2,0.3,-0.2,2,40,3,0,33,"https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista"
2024,"Valencia","La Liga","Francisco Perez","ESP","MF,FW","20",2002,22.8,436,584,74.7,5954,1592,283,337,84,112,155,72.3,19,37,51.4,4,2.6,2.1,1.4,19,24,18,7,41,"https://fbref.com/en/players/3d79a68c/Francisco-Perez"
2024,"Valencia","La Liga","César Tárrega","ESP","DF","21",2002,0.1,5,5,100,90,22,1,1,100,4,4,100,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/59c29820/Cesar-Tarrega"
2024,"Valencia","La Liga","José Luis García Vayá","ESP","MF","24",1998,36.7,1671,2132,78.4,30479,10706,716,835,85.7,689,815,84.5,213,375,56.8,1,3.2,4.5,-2.2,55,216,38,14,251,"https://fbref.com/en/players/27dc1378/Jose-Luis-Garcia-Vaya"
2024,"Valencia","La Liga","Jesus Vazquez","ESP","DF,MF","20",2003,8,173,262,66,2505,917,103,121,85.1,51,77,66.2,10,27,37,0,0.1,0.2,-0.1,3,9,7,4,15,"https://fbref.com/en/players/106c142c/Jesus-Vazquez"
2024,"Valencia","La Liga","Roman Yaremchuk","UKR","FW","27",1995,10.3,142,210,67.6,1794,404,98,130,75.4,30,43,69.8,6,6,100,0,0.1,0.2,-0.1,5,13,4,0,20,"https://fbref.com/en/players/cb641b9d/Roman-Yaremchuk"
2024,"Villarreal","La Liga","Ilias Akhomach","MAR","MF,FW","19",2004,16.8,372,481,77.3,5109,1318,239,275,86.9,101,133,75.9,14,28,50,2,2.6,2.5,-0.6,21,20,24,6,45,"https://fbref.com/en/players/b8bd60fe/Ilias-Akhomach"
2024,"Villarreal","La Liga","Raúl Albiol","ESP","DF","37",1985,22.6,1095,1272,86.1,22569,8497,295,325,90.8,663,714,92.9,130,206,63.1,1,0.8,0.6,0.2,3,64,1,0,62,"https://fbref.com/en/players/4bd414c1/Raul-Albiol"
2024,"Villarreal","La Liga","Adrià Altimira","ESP","DF,MF","22",2001,8.6,389,465,83.7,6578,2133,180,208,86.5,170,193,88.1,31,42,73.8,0,0.1,0.2,-0.1,2,25,5,2,29,"https://fbref.com/en/players/757a3431/Adria-Altimira"
2024,"Villarreal","La Liga","Alex Baena","ESP","MF,FW","22",2001,28.7,893,1255,71.2,16899,5861,394,460,85.7,351,467,75.2,129,244,52.9,14,9.2,9.5,4.8,83,95,59,15,165,"https://fbref.com/en/players/518f2234/Alex-Baena"
2024,"Villarreal","La Liga","Eric Bailly","CIV","DF","29",1994,9.3,337,385,87.5,6283,2551,112,123,91.1,191,210,91,29,41,70.7,0,0,0,0,0,12,1,0,18,"https://fbref.com/en/players/a1232f4e/Eric-Bailly"
2024,"Villarreal","La Liga","Ben Brereton","CHI","FW,MF","24",1999,3,55,74,74.3,869,208,27,37,73,23,27,85.2,3,4,75,0,0.3,0.2,-0.3,2,3,2,0,14,"https://fbref.com/en/players/57827369/Ben-Brereton"
2024,"Villarreal","La Liga","Étienne Capoue","FRA","MF","35",1988,16.2,699,813,86,11506,3135,361,392,92.1,274,314,87.3,53,76,69.7,1,0.6,1,0.4,9,73,11,1,80,"https://fbref.com/en/players/5acc4a10/Etienne-Capoue"
2024,"Villarreal","La Liga","Santi Comesaña","ESP","MF","26",1996,18.4,752,868,86.6,12845,3509,358,396,90.4,319,360,88.6,58,78,74.4,0,2,1.3,-2,12,80,8,0,92,"https://fbref.com/en/players/5ae499d0/Santi-Comesana"
2024,"Villarreal","La Liga","Francis Coquelin","FRA","MF","32",1991,10.1,379,431,87.9,6421,1616,173,188,92,169,184,91.8,30,41,73.2,0,0.1,0.6,-0.1,1,37,7,1,47,"https://fbref.com/en/players/a6951bf8/Francis-Coquelin"
2024,"Villarreal","La Liga","Jorge Cuenca","ESP","DF","23",1999,21.8,957,1150,83.2,17344,6301,367,388,94.6,515,579,88.9,65,154,42.2,1,0.2,0.8,0.8,6,62,10,6,78,"https://fbref.com/en/players/0abc51f2/Jorge-Cuenca"
2024,"Villarreal","La Liga","Kiko Femenía","ESP","DF","32",1991,17.6,939,1121,83.8,15374,5968,468,497,94.2,403,467,86.3,58,120,48.3,0,0.6,0.7,-0.6,7,84,6,3,100,"https://fbref.com/en/players/e5d01ecf/Kiko-Femenia"
2024,"Villarreal","La Liga","Juan Foyth","ARG","DF","25",1998,11.8,565,690,81.9,9309,3470,290,320,90.6,226,270,83.7,40,66,60.6,1,0.9,0.9,0.1,5,50,7,2,51,"https://fbref.com/en/players/6c7762c3/Juan-Foyth"
2024,"Villarreal","La Liga","Matteo Gabbia","ITA","DF","23",1999,5.3,267,299,89.3,5210,1745,93,102,91.2,144,151,95.4,29,42,69,0,0.1,0.1,-0.1,1,15,1,0,9,"https://fbref.com/en/players/c235e803/Matteo-Gabbia"
2024,"Villarreal","La Liga","Gonçalo Guedes","POR","FW,MF","26",1996,10.6,255,333,76.6,4075,1057,136,159,85.5,98,121,81,16,28,57.1,2,1.5,1.1,0.5,19,19,23,8,50,"https://fbref.com/en/players/e6bc67d7/Goncalo-Guedes"
2024,"Villarreal","La Liga","Filip Jørgensen","DEN","GK","21",2002,36,1052,1303,80.7,26376,18619,240,241,99.6,570,572,99.7,238,482,49.4,0,0,0,0,0,13,0,0,0,"https://fbref.com/en/players/0107757e/Filip-Jorgensen"
2024,"Villarreal","La Liga","Stefan Lekovic","SRB","DF","19",2004,0.3,12,14,85.7,210,29,7,8,87.5,3,4,75,2,2,100,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d633fd46/Stefan-Lekovic"
2024,"Villarreal","La Liga","José Luis Morales","ESP","FW,MF","36",1987,11.6,154,214,72,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0,0.6,0.8,-0.6,4,10,3,1,17,"https://fbref.com/en/players/4a478107/Jose-Luis-Morales"
2024,"Villarreal","La Liga","Aïssa Mandi","ALG","DF","31",1991,12.4,671,734,91.4,13380,5393,235,257,91.4,343,355,96.6,88,108,81.5,0,0.7,0.4,-0.7,2,57,4,0,55,"https://fbref.com/en/players/fbd6378b/Aissa-Mandi"
2024,"Villarreal","La Liga","Alberto Moreno","ESP","DF","31",1992,16.5,586,733,79.9,10373,3766,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,0.4,16,35,23,9,55,"https://fbref.com/en/players/11b9265b/Alberto-Moreno"
2024,"Villarreal","La Liga","Gerard Moreno","ESP","FW","31",1992,24.6,779,1001,77.8,12813,3399,422,491,85.9,275,335,82.1,70,106,66,6,5.3,4.6,0.7,53,82,43,6,155,"https://fbref.com/en/players/81f0781e/Gerard-Moreno"
2024,"Villarreal","La Liga","Yerson Mosquera","COL","DF","22",2001,13.7,628,734,85.6,11494,3926,225,246,91.5,350,373,93.8,45,89,50.6,1,0.3,0.5,0.7,5,32,3,2,36,"https://fbref.com/en/players/1e159d70/Yerson-Mosquera"
2024,"Villarreal","La Liga","Daniel Parejo","ESP","MF","34",1989,28.7,1624,1847,87.9,30326,10494,658,708,92.9,741,786,94.3,200,282,70.9,5,3,4,2,34,177,28,5,210,"https://fbref.com/en/players/7460ca0d/Daniel-Parejo"
2024,"Villarreal","La Liga","Pascu","ESP","FW","20",2003,0.2,4,5,80,77,31,1,1,100,1,1,100,1,2,50,0,0,0,0,0,1,0,0,2,"https://fbref.com/en/players/a2d9cf74/Pascu"
2024,"Villarreal","La Liga","Alfonso Pedraza","ESP","DF","27",1996,12.4,459,598,76.8,7479,2335,251,278,90.3,177,221,80.1,27,60,45,3,3.6,2.3,-0.6,20,17,24,14,31,"https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza"
2024,"Villarreal","La Liga","Yeremi Pino","ESP","MF,FW","20",2002,5.3,137,171,80.1,2032,432,81,95,85.3,42,48,87.5,11,17,64.7,0,0.2,0.5,-0.2,5,3,6,1,10,"https://fbref.com/en/players/540ec57b/Yeremi-Pino"
2024,"Villarreal","La Liga","Pepe Reina","ESP","GK","40",1982,2,57,69,82.6,1467,1057,11,11,100,32,32,100,14,26,53.8,0,0,0,0,0,2,0,0,0,"https://fbref.com/en/players/e358587b/Pepe-Reina"
2024,"Villarreal","La Liga","Carlos Romero","ESP","DF","21",2001,2.9,113,164,68.9,1883,736,60,74,81.1,45,62,72.6,7,19,36.8,0,0,0.2,0,0,5,1,0,6,"https://fbref.com/en/players/23cbf863/Carlos-Romero"
2024,"Villarreal","La Liga","Denis Suárez","ESP","MF,FW","29",1994,1.5,79,94,84,1324,518,38,43,88.4,34,38,89.5,5,8,62.5,0,0.3,0.6,-0.3,3,11,2,1,13,"https://fbref.com/en/players/12c50af5/Denis-Suarez"
2024,"Villarreal","La Liga","Alexander Sørloth","NOR","FW","27",1995,27.7,357,476,75,4827,666,228,271,84.1,107,142,75.4,11,20,55,6,4.4,3,1.6,34,19,15,1,40,"https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth"
2024,"Villarreal","La Liga","Ramón Terrats","ESP","MF,DF","22",2000,8.7,375,462,81.2,6134,1666,191,213,89.7,160,179,89.4,21,46,45.7,2,1.6,1.2,0.4,8,28,6,2,38,"https://fbref.com/en/players/f36016a5/Ramon-Terrats"
2024,"Villarreal","La Liga","Bertrand Traoré","BFA","MF","27",1995,6.3,167,213,78.4,2751,847,88,108,81.5,55,68,80.9,17,26,65.4,0,0.4,0.7,-0.4,5,13,12,2,30,"https://fbref.com/en/players/c47541e0/Bertrand-Traore"
2024,"Villarreal","La Liga","Manu Trigueros","ESP","MF","31",1991,3.4,141,168,83.9,2245,550,68,76,89.5,56,62,90.3,11,15,73.3,0,0.2,0.2,-0.2,5,16,4,0,20,"https://fbref.com/en/players/963829d0/Manu-Trigueros"
2024,"Werder Bremen","Bundesliga","Felix Agu","GER","DF,MF","23",1999,17.9,488,669,72.9,7657,2921,246,292,84.2,203,253,80.2,27,67,40.3,0,0.6,1.4,-0.6,7,18,16,7,32,"https://fbref.com/en/players/cb6d81b3/Felix-Agu"
2024,"Werder Bremen","Bundesliga","Skelly Alvero","FRA","MF","21",2002,1.4,59,76,77.6,1098,274,24,35,68.6,25,27,92.6,8,9,88.9,0,0,0,0,1,3,1,0,9,"https://fbref.com/en/players/add37c13/Skelly-Alvero"
2024,"Werder Bremen","Bundesliga","Leonardo Bittencourt","GER","MF","29",1993,17.5,665,829,80.2,10812,2713,323,367,88,263,314,83.8,55,98,56.1,2,2.9,2.7,-0.9,26,64,20,7,85,"https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt"
2024,"Werder Bremen","Bundesliga","Rafael Borré","COL","FW","27",1995,11,223,301,74.1,3375,679,135,166,81.3,63,82,76.8,13,20,65,0,1.8,1.9,-1.8,13,20,9,3,28,"https://fbref.com/en/players/c68da769/Rafael-Borre"
2024,"Werder Bremen","Bundesliga","Oliver Burke","SCO","FW","26",1997,0.4,6,12,50,98,18,2,4,50,4,6,66.7,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f631c17f/Oliver-Burke"
2024,"Werder Bremen","Bundesliga","Olivier Deman","BEL","DF","23",2000,15.2,543,730,74.4,9637,3323,244,284,85.9,226,289,78.2,63,111,56.8,1,0.9,1.3,0.1,13,34,15,8,40,"https://fbref.com/en/players/13210854/Olivier-Deman"
2024,"Werder Bremen","Bundesliga","Marvin Ducksch","GER","FW","29",1994,30,566,950,59.6,9838,3256,273,360,75.8,184,300,61.3,84,203,41.4,9,7.8,6.5,1.2,58,41,30,2,88,"https://fbref.com/en/players/638a4d71/Marvin-Ducksch"
2024,"Werder Bremen","Bundesliga","Marco Friedl","AUT","DF","25",1998,24.4,930,1081,86,19543,6566,250,275,90.9,536,572,93.7,141,215,65.6,0,0.1,0.3,-0.1,1,49,4,1,59,"https://fbref.com/en/players/f86ad3f5/Marco-Friedl"
2024,"Werder Bremen","Bundesliga","Niclas Füllkrug","GER","FW","30",1993,2,48,66,72.7,799,274,27,33,81.8,15,22,68.2,6,7,85.7,0,0.3,0.4,-0.3,2,7,2,0,9,"https://fbref.com/en/players/4f16405e/Niclas-Fullkrug"
2024,"Werder Bremen","Bundesliga","Christian Groß","GER","DF,MF","34",1989,8.9,427,499,85.6,7530,2997,162,187,86.6,229,254,90.2,26,39,66.7,1,0.4,0.3,0.6,8,32,4,1,46,"https://fbref.com/en/players/14a7af33/Christian-Gross"
2024,"Werder Bremen","Bundesliga","Ilia Gruev","BUL","MF","23",2000,0,1,1,100,13,14,1,1,100,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1fc4f3d1/Ilia-Gruev"
